,Unnamed: 0,CityID,type,Area,GROWTH,BA2015,BA2000,BA1990,BA1975,1990常住人口,1990生产总值,1990财政收入,1990财政支出,1990全社会固定资产投资总额,1990社会消费品零售总额,1990进出口总额,1990工业总产值,1990客运量,1990货运量,1990总消费支出,1990就业人数,1990总家庭可支配收入,2000常住人口,2000生产总值,2000财政收入,2000财政支出,2000全社会固定资产投资总额,2000社会消费品零售总额,2000进出口总额,2000工业总产值,2000客运量,2000货运量,2000总消费支出,2000就业人数,2000总家庭可支配收入,2015常住人口,2015生产总值,2015财政收入,2015财政支出,2015全社会固定资产投资总额,2015社会消费品零售总额,2015进出口总额,2015工业总产值,2015客运量,2015货运量,2015总消费支出,2015就业人数,2015总家庭可支配收入
57,57,3245,0,46.0,0.00%,26.29647695,0.0,0.0,0.0,2.721566083,0.6886944429999999,0.063682095,0.038905121,0.159626973,0.243657817,0.016763995,1.593212144,85.60180928,38.28306066,53.85524596,2.447859649,53.25124976,3.27595304,4.886399475,0.374171783,0.240250379,1.627260499,1.436307049,0.168671698,6.305504551,214.8168577,47.33428907,148.9087562,3.634806658,129.3629598,6.794858719,74.92163314,15.1871991,13.43826899,54.35608892,22.98762846,2.152792638,179.7663139,512.1438925,184.5831446,1680.9992760000002,10.80246703,2704.802982
58,58,3260,3,58.203986,52.94%,36.73614561,24.20057305,0.0,0.0,1.882886995,0.477758161,0.044618696,0.026963515,0.110809498,0.169502142,0.011455987,1.10286295,58.69494517,26.46587562,37.47688919,1.7215180680000002,37.02247736,7.050479158,10.52467528,0.807197022,0.517735474,3.501619687,3.095935321,0.363970038,13.59019055,461.2308956,101.85107159999998,320.7832933,7.84427899,278.9566135,8.930609283999999,98.49969988,19.97392141,17.67123203,71.45173564,30.23096725,2.833419577,236.3016003,672.6245057,242.6710905,2210.454258,14.20054279,3556.447547
59,59,3264,1,37.0,0.00%,19.39877987,0.0,0.0,0.0,0.984557291,0.170328754,0.016100349,0.009071513,0.02636448,0.066545573,0.0,0.2385347310000001,5.8362180110000015,3.741523242,17.28850274,1.203648098,18.77518397,0.964833256,0.886198356,0.065672563,0.03604612,0.294542675,0.30759109999999995,0.038813223,0.857310053,9.413067367,8.212759848,47.38146709,1.6017586869999998,51.7926344,4.699970383999999,37.68704815,9.42727865,8.206881264,26.82318218,14.58506662,1.935656908,82.84313915,63.26942147,117.957445,1111.611616,12.86106376,1687.9517899999994
60,60,3265,3,36.91482761,70.00%,23.72059832,19.10277572,14.74410845,13.81854345,6.272442663,1.085134763,0.102572515,0.057793025,0.167963504,0.42395023,0.0,1.5196631369999998,37.18152633,23.83659155,110.1420335,7.668231957000001,119.6134202,6.336969506,5.820499989,0.431333629,0.236748851,1.934539402,2.020240709,0.254923021,5.630763272,61.82448676,53.9409358,311.1987592,10.52025922,340.1710532,6.176679549,49.52814604,12.38928642,10.78544576,35.25090315,19.16762774,2.543831442,108.872074,83.14838387,155.01913380000005,1460.874894,16.90195108,2218.298511
61,61,3271,3,88.0,281.82%,58.20318405,39.39881686,20.79393696,15.24883579,11.08211526,1.917209796,0.181224524,0.10210838,0.296756943,0.749032803,0.0,2.684932003,65.69210475,42.1143515,194.5983051,13.54818768,211.332296,14.654880599999998,13.46049279,0.997502484,0.547505577,4.473817322,4.672010231000001,0.589535176,13.02170752,142.9753561,124.74385,719.6784922,24.32915964,786.6798417,16.69848962,133.8980315,33.494107799999995,29.15816706,95.29988333,51.81917409,6.8771809510000015,294.3327694,224.7894543,419.0901239,3949.436597,45.69397723,5997.111290999997
62,62,3286,4,161.0,154.55%,116.2584697,71.96203338,66.43028284,45.66907477,21.9763849,5.561141525,0.514226804,0.314155117,1.288972485,1.967513482,0.135367652,12.86503515,691.2263937999999,309.13204039999994,434.8759421,19.76623172,429.9987307,20.55732088,30.66322403,2.348009665,1.507623608,10.21141507,9.013140465,1.05845175,39.56841836,1348.022704,297.033003,934.4349709,22.80920572,811.7808294,27.105547,298.8718282,60.58364948,53.60694706,216.8332829,91.70054437,8.587760899,717.1104611000003,2043.006473,736.3254053999997,6705.717771000001,43.09240117,10789.79967
63,63,3288,0,389.0,59.06%,279.7236175,214.2388019,193.8079778,174.519715,70.25055464,12.1533704,1.148799034,0.647274475,1.881169734,4.748188285,0.0,17.02003254,416.4283338,266.9667732,1233.576672,85.88321601,1339.65499,72.88908479,66.94854959,4.961285264,2.723132417,22.25145732,23.23721081,2.932175336,64.76616011,711.1175545,620.4393819000003,3579.47008,121.0061159,3912.715173,78.57577415,630.0654562000002,157.6085927,137.2055558,448.4394864,243.8383238,32.36099967,1385.001024,1057.760659,1972.054459,18584.31781,215.0158318,28219.77754
64,64,3289,3,66.0,725.00%,45.6360368,36.3322075,23.1624571,5.530821699,10.05345514,1.739251238,0.16440296599999998,0.092630513,0.269211477,0.67950635,0.0,2.43571221,59.59445583,38.20522831,176.5353712,12.29062268,191.7160856,12.42968705,11.416654800000002,0.846041947,0.464372462,3.794513974,3.96261332,0.5000202970000001,11.04449457,121.2660124,105.80277379999998,610.4026827,20.63502588,667.2305633999998,12.71521261,101.9578403,25.50438461,22.20274419,72.56693901,39.45816841,5.236690258,224.1222904,171.16791809999995,319.1198813000001,3007.333426,34.79408309,4566.553432
65,65,3291,3,59.0,61.11%,40.1044843,32.8273096,31.9473691,24.8948531,7.516204741,2.7081487760000003,0.287642002,0.107092051,0.741813583,0.966640574,0.025208532,7.552494257,90.61995806,43.01902503,183.2934892,18.01496771,201.0808589,6.535715112,17.41606372,1.789106371,0.903313895,5.8377974560000006,4.8401098110000005,2.268781762,40.92935492,209.7935499,88.35316484,173.3635844,20.60768977,87.97414257,6.572962348,142.9284509,28.93784588,15.69465857,60.35239021,43.96646148,30.09027191,199.5435324,341.4045975,128.15606259999998,3509.7121840000004,29.95038225,5225.553846
66,66,3294,3,61.0,225.00%,35.93681353,30.40637303,20.73158954,11.05709329,7.414393058,1.876218009,0.173489846,0.105989658,0.434873556,0.663799727,0.04567034,4.340405745,233.2059708,104.2949723,146.7184517,6.668731544,145.072978,8.261747347,12.32319188,0.943637682,0.605896333,4.103848542,3.622275964,0.425379405,15.90208555,541.7545926,119.3740974,375.5385094,9.166753582,326.2452414,8.830410694,97.36608483,19.73686442,17.46400317,70.63967166,29.87408694,2.797709845,233.6193357,665.5680555,239.8791559,2184.580224,14.03858776,3515.087239
67,67,3296,4,91.19282666,168.42%,66.05370812,35.2763578,25.33584319,0.0,9.64380378,2.816103514,0.388759439,0.151646848,0.6741697190000001,1.133836423,0.018109036,5.824578426,149.85969369999995,129.8803803,254.1392688,16.81361838,241.3727132,10.35455212,18.21347464,1.826240618,0.985613999,4.955502828999999,6.134638519,0.855727259,26.52103175,309.1689511,142.3948013,572.922564,18.73488514,591.9844164,13.33122373,189.5578871,49.16010704,39.76147388,122.1852111,71.55223839,10.0818741,399.0789986,272.19637610000007,465.6312282,4902.374643,25.12388369,7485.9287760000025
68,68,3297,3,48.0,340.00%,30.28332093,11.0490322,6.904689498,0.0,4.8834959000000016,0.84484649,0.079859232,0.044995549,0.13077028,0.330072241,0.0,1.18315449,28.94818513,18.5583039,85.75258447,5.970206719,93.12666189,5.53462675,5.083548991,0.376721181,0.206773368,1.689601553,1.76445196,0.222646451,4.91783541,53.99670267,47.11131179,271.7969489,9.188257579,297.1009737,8.951165446000001,71.77555933,17.95439631,15.63013083,51.08516051,27.77748234,3.686488173,157.776025,120.4975804,224.6517572,2117.081317,24.49409254,3214.729989
69,69,3305,3,88.0,900.00%,55.21945505,31.28310574,18.01628243,5.522501602,9.475204069,1.639213601,0.154946895,0.08730262400000001,0.253727066,0.640422744,0.0,2.295615777,56.166723,36.00775351,166.3814722,11.58369499,180.6890276,12.47543817,11.45867716,0.849156053,0.466081721,3.808480799,3.977198884,0.501860768,11.08514709,121.7123676,106.192212,612.6494494,20.71097917,669.6865018999998,16.18090528,129.74774440000002,32.45592853,28.25438407,92.34597979,50.2129933,6.66401669,285.2096669,217.8219078,406.1000576,3827.020343,44.2776523,5811.225562
70,70,3317,3,55.90669145,33.33%,42.3031563,31.26752486,0.0,0.0,3.283294593,0.958760428,0.132355634,0.051629138,0.229525387,0.3860218520000001,0.006165337,1.983014927,51.02068988,44.21860503,86.52333727,5.724303767,82.17688187,7.850891656,13.80958002,1.384668024,0.74729922,3.757295859,4.651324538,0.648818213,20.10842617,234.41399590000003,107.9647043,434.3937743,14.204917000000002,448.8466001,8.251682436,117.3314257,30.42883384,24.61132318,75.62948313,44.28898357,6.240419117,247.0195707,168.4825115,288.2136783,3034.443015,15.55103372,4633.596153
71,71,3320,3,100.0,462.50%,62.03529351,33.90543855,17.917348800000006,11.0248264,12.36249368,2.1387157080000003,0.202162401,0.113905529,0.331042923,0.835572729,0.0,2.9951371310000003,73.281879,46.98005678,217.0813297,15.11348516,235.7486916,14.85131826,13.64092059,1.010873256,0.5548444779999999,4.533785482,4.7346350180000005,0.597437452,13.19625372,144.8918333,126.4159476,729.3252416,24.65527375,797.2246938999997,17.78980012,142.64878269999997,35.68307653,31.06376538,101.5280971,55.20575635,7.326631168,313.5685476000001,239.4803094,446.4792748,4207.547464,48.68025434,6389.045572
72,72,3326,7,1427.0,295.43%,1079.186137,774.0598512,574.2790238,273.05006380000003,160.3613378,56.40863926,11.56086306,3.13417546,13.62921179,23.26073449,1.163196504,98.73617768,1468.375807,2973.181394,3324.996952,250.3386803,3667.35174,216.07815930000004,425.71628610000016,65.26512933,40.16744234,163.45944550000004,202.000502,36.09432006,668.9809393999999,6064.892672,5592.200632,7154.235812000001,468.0131172,6354.832425,358.2252412,4228.10522,873.8087891000001,454.77672810000007,2385.501996,1996.521031,231.570464,5613.161048,6928.41082,12972.12156,112149.5235,926.890794,168051.6513
73,73,3327,4,270.8015995,855.00%,218.8390864,143.55448769999995,99.54779446,41.46786544,30.17537702,10.87243006,1.154799017,0.429943453,2.978165886,3.880780894,0.101204929,30.32106887,363.8127877,172.7088795,735.8700744,72.32485827,807.2811928,30.86055773,82.23575087,8.447862172,4.265297695,27.56510685,22.85419203,10.71280944,193.261594,990.6101854,417.1889223,818.5939586000003,97.30607731,415.3992423,34.9608152,760.2196532,153.9170055,83.47804670000002,321.0072794,233.8524479,160.0466243,1061.348626,1815.89098,681.6470542000002,18667.74714,159.3025676,27794.10753
74,74,3328,0,55.914502,0.00%,31.71333308,0.0,0.0,0.0,2.7488752830000003,0.990441784,0.105198304,0.039166402,0.271300888,0.353526078,0.009219428,2.762147321,33.14212045,15.73319763,67.03528702,6.58855116,73.54059955,2.640443032,7.036127385,0.7228028409999999,0.364940766,2.35848279,1.955414825,0.916592736,16.53554785,84.75704762,35.69486956,70.03926283,8.325551211,35.54174375,5.852618822,127.2646483,25.76649196,13.97465089,53.73825623,39.14809279999999,26.79262141,177.6751747,303.9894141000001,114.11119440000002,3125.076107,26.66806252,4652.875397
75,75,3334,0,47.13574634,0.00%,29.65871302,0.0,0.0,0.0,1.870762346,0.674050659,0.07159329,0.026654912000000003,0.184635327,0.240594136,0.006274333000000001,1.879794705,22.5550542,10.70731505,45.621237,4.483875095,50.04846358,2.073424817,5.525164132,0.5675855639999999,0.286572076,1.85201373,1.535502026,0.719760321,12.98464495,66.55601496,28.02962514,54.99878011,6.537692457,27.90938211,5.195764939,112.9814221,22.87465485,12.40624127,47.70707885,34.75440554,23.78561925,157.7342505,269.87193039999994,101.3042129,2774.341088,23.67503992,4130.671685
76,76,3336,4,144.959927,1033.33%,94.066001,42.66268668,33.02698051,8.256520998,13.66082729,3.985908196000001,0.549298207,0.214695816,0.954059747,1.60381113,0.026005297,8.249213023,213.5945761,184.0300503,359.4569018,23.74754279,341.46344760000005,14.07678187,24.73360792,2.476409935,1.3376973090000002,6.738741407000001,8.324234271,1.160172442,35.98999235,423.9418905,193.6534679,777.8707028,25.39846141,802.9905617000003,19.54081676,277.46104560000003,71.88039859,58.1588476,178.9552669,104.6374196,14.72404485,584.5405127,405.7238457,681.5669597,7171.106928,36.79026074,10952.77371
77,77,3343,3,109.0,85.19%,68.78463656,37.14276242,0.0,0.0,3.913329397,1.4100039290000002,0.149761474,0.055757724,0.386226959,0.503283652,0.013124881,3.932223617,47.18149092,22.39795496,95.43217944,9.379534637999999,104.6932146,9.194391826,24.50077935,2.516900556,1.2707747740000002,8.212566841000001,6.80902783,3.191704065,57.57908965,295.13589069999995,124.2945267,243.8865061,28.9907334,123.7613212,11.81589224,256.9354705,52.02014718,28.21351845,108.4925337,79.03635282,54.09180695,358.7096277,613.7263111000002,230.3798723,6309.237567,53.84033417,9393.722021
78,78,3346,4,878.0,262.12%,659.1570869,470.2889872,372.5157037,176.6320312,16.54428882,5.884615305,1.139277374,0.434246303,1.461247067,3.903263351,0.0,14.79739685,321.309242,184.4308444,903.9788012,48.90378312,1077.556724,24.51496962,42.88251026,6.606845387000001,3.367230527,20.56982243,22.83773514,3.478438465,54.11998128,907.7120083,297.7455818,3369.6001950000004,99.87448823,3974.522191,50.50496843,757.8481353,162.64434619999997,104.890756,801.6195102999999,364.9498998,40.91618654,1880.17339,2956.84621,6559.831709,27363.73836000001,289.441914,41082.70567
79,79,3355,7,852.4476390000003,865.45%,701.2415306,419.1640697,253.830137,75.98172123,92.16773236,26.914056,3.715450533,1.449318795,6.443172801,10.83629804,0.173071623,55.66664334,1432.238611,1241.292378,2428.859052,160.69106269999997,2306.846565,111.511679,196.1470775,19.66740377,10.614411,53.36748843,66.06600007,9.215616698,285.6139738,3329.545153,1533.497846,6169.997146,201.7623237,6375.28069,133.9514503,1904.667899,493.9582269,399.5212444,1227.710716,718.9532109,101.3021524,4009.92525,2735.015187,4678.638631,49258.80825,252.443491,75218.22729
80,80,3356,3,54.405062,140.00%,33.34324308,14.09789719,0.0,0.0,3.503241302,2.052731331,0.438535431,0.19842947,0.596338857,0.876755728,0.195146822,4.314055209,10.07116221,60.00154217,120.6472585,9.395805464,150.24072890000005,7.815955215,23.18242636,2.419515765,3.026289659,9.084456662000001,9.063126286000001,2.658279932,34.12364612,33.49209207,233.0015643,693.3062271000001,23.06036705,916.102251,17.30016142,179.9549286,39.5352242,44.34907378,45.50329174,72.5701828,32.35685376,237.8887338,133.02086210000002,653.5291821000002,6391.735157,51.77936085,9162.495035
81,81,3359,3,88.0,400.00%,54.93624256,27.46849646,10.98697143,0.0,6.167681127000001,2.169541016,0.444644064,0.120543986,0.52419513,0.8946345490000001,0.044737873,3.79750673,56.47541903,114.3519692,127.8831994,9.628312999,141.0505575,9.149800339,18.02689838,2.7636430460000003,1.700884896,6.921668042,8.553683852999999,1.528409086,28.32790712,256.8170574,236.800977,302.9451448000001,19.81795195,269.0945168,19.80542779,233.7619548,48.31082483,25.14353154,131.888773,110.3829339,12.8029842,310.3384213,383.0554758,717.1979729,6200.482363,51.24560355,9291.17902
82,82,3362,4,195.0,372.73%,142.6373066,89.25397633,56.29431472,30.20411071,17.34218788,6.24852921,0.6636782529999999,0.247094183,1.711591285,2.230336057,0.05816381,17.42591891,209.0880161,99.25807507,422.9142548,41.56605167,463.9551681,19.46090944,51.85850866,5.327288058,2.689730136,17.3827723,14.41203251,6.755581547,121.872275,624.6865424,263.0826023,516.2117624,61.36197455,261.954016,23.26505597,505.8964639,102.4257509,55.55137711,213.617797,155.6196633,106.5047726,706.2860251,1208.404468,453.6094705,12422.65604,106.009632,18495.89215
83,83,3370,0,110.0,67.74%,71.35326684,60.36897757,53.50985834,41.71977945,2.265726,0.80589296,0.156023048,0.059469654,0.200116518,0.5345485289999999,0.0,2.02649066,44.00302191,25.25764413,123.7991125,6.697330667999999,147.5704585,3.043589864,5.323962281,0.820255051,0.418049415,2.553790767,2.8353573460000003,0.431856136,6.719120154,112.6945336,36.96579881,418.3436144,12.39964743,493.4460716,5.71791745,85.79973835,18.41377144,11.87520164,90.75531237,41.31778447,4.632323993,212.8637354,334.7591943,742.6710155000003,3097.984256,32.76915167,4651.176447
84,84,3373,0,4.617151,0.00%,2.437223681,0.0,0.0,0.0,0.302485716,0.106402253,0.021806977,0.005911919,0.025708453,0.043876161,0.002194109,0.186243666,2.769761796,5.6082402060000005,6.271861389,0.472207802,6.917636951,0.328859416,0.647917447,0.099330041,0.061132702,0.248776545,0.307433974,0.054933627,1.018153255,9.230442679,8.511030643,10.88836475,0.712290965,9.671715493999999,0.920218988,10.86127459,2.244664383,1.16824314,6.127944045,5.128718894,0.594864665,14.41924462,17.79789491,33.32314758,288.0928232,2.381022917,431.6957679
85,85,3375,0,10.7053117,105.26%,9.148004764,8.509110887,7.783240751,2.970304419,1.776713168,0.624975904,0.12808784199999998,0.034724896,0.151003979,0.257715817,0.012887561,1.093941154,16.26877567,32.94117276,36.83909068,2.773611368,40.63218862,1.776839581,3.500721914,0.536683881,0.330302246,1.344148865,1.661077124,0.296808418,5.501119669,49.87242297,45.98541315,58.83023719,3.848534409,52.2566363,2.339407344,27.61184659,5.7064507560000015,2.9699415210000004,15.5786367,13.0383776,1.512282167,36.65702097,45.24632352,84.71507016,732.3979127,6.053105369,1097.469475
86,86,3379,3,67.0,366.67%,38.37940789,12.3369539,8.22472096,0.0,3.820241881,1.376463751,0.146199054,0.054431399000000005,0.377039665,0.491311896,0.012812675,3.838686659,46.05917094,21.86516823,93.16210617,9.156420893,102.2028464,4.048421525,10.78804171,1.108227121,0.5595402110000001,3.616110016,2.998111822,1.4053527069999998,25.35289232,129.9525314,54.72864839,107.3866983,12.76503235,54.49387042,6.8594651870000005,149.1584283,30.19919116,16.37875868,62.9830353,45.88287533,31.40184923,208.2412528,356.28577,133.74213989999998,3662.693816,31.25586205,5453.325729
87,87,3387,0,21.5409245,400.00%,12.1429221,7.557233311,6.1882636710000005,2.479214861,0.294085287,0.104602791,0.020251382,0.007719005,0.025974599,0.069382996,0.0,0.263033168,5.711476732,3.278375904,16.06879982,0.869295939,19.15425812,0.397531346,0.6953768359999999,0.107135688,0.054602543,0.333557386,0.370333544,0.056405875,0.877602106,14.71933197,4.828201038,54.64096917,1.619550842,64.45030031,0.974054851,14.61609967,3.136810483,2.022956412,15.4602883,7.038539598,0.78912256,36.26162076,57.02667448,126.51499640000002,527.7457429,5.582268619,792.3341008
88,88,3391,0,34.857506,6.67%,21.9674547,16.3940918,0.0,0.0,1.97661022,0.1832474,0.03661497,0.01776453,0.025882401,0.080005378,0.0,0.321919554,10.14014962,7.103281214,12.45074505,1.057055323,16.63678717,4.009724882,2.298818985,0.315616028,0.192620397,0.983487638,0.771202733,0.022365226,1.612061694,18.52844018,21.91512441,87.00763309999998,2.854031081,112.2692108,4.668211513,30.39895081,5.702087095,4.776012636,32.86750892,8.644182544,0.692627488,72.44174398,52.04560252,302.0707359,591.4661232000002,5.393816987999999,916.6648816
89,89,3394,0,106.084785,0.00%,66.21170727,0.0,0.0,0.0,5.201864686,1.874273515,0.199073179,0.074116975,0.5133992510000001,0.668999001,0.017446488,5.226980173,62.71685989,29.77289135,126.8549702,12.46791799,139.16537069999998,3.689849878,9.832536986000001,1.010070637,0.509981327,3.295828515,2.7325668710000004,1.280879592,23.10736815,118.4425409,49.88129208,97.87538011,11.63442413,49.66730857,12.18983882,265.06690380000003,53.66646854,29.10641324,111.9260799,81.5376767,55.80369172,370.0619855,633.1493769,237.6708802,6508.910832000001,55.54426039,9691.012324
90,90,3398,7,7.561454202999999,762.69%,7.0195911739999985,0.0,0.0,0.0,0.5085237420000001,0.148494881,0.020499526,0.007996432,0.035549387,0.059787895999999986,0.000954901,0.307133625,7.902194392,6.8486728339999985,13.40092092,0.8865925029999999,12.72773255,0.6104297120000001,1.073735101,0.107661975,0.058104693,0.292140706,0.361654041,0.050447507,1.563488751,18.2263715,8.394570473,33.77538221,1.104473704,34.89913154,1.368099479,19.45313137,5.044991981,4.08046949,12.53909821,7.342955308,1.034639203,40.95496265,27.93379872,47.78479857,503.09981510000006,2.578305854,768.2336943
91,91,3404,4,149.867839,317.65%,97.04455157,46.47473406,36.90454096,23.23566413,15.83106717,4.622856802,0.638179387,0.248940303,1.106702951,1.861282228,0.029727416,9.561506478,246.0065479,213.2089238,417.1897238,27.60088529,396.2324123,15.91947113,28.00206907,2.807729822,1.51531939,7.6187732000000015,9.431619991,1.315626715,40.77441441,475.3277721,218.9230304,880.8323247999997,28.80370484,910.138721,19.06203062,271.0447533,70.29298167,56.8540779,174.7100102,102.3110096,14.41585533,570.6344926,389.2077547,665.7960969999998,7009.800256999999,35.92410192,10703.96885
92,92,3424,3,58.0,145.45%,36.81663335,33.69603467,30.4973612,14.99858721,7.381002616,0.6842773190000001,0.136726598,0.066335811,0.096649339,0.298753845,0.0,1.202102998,37.86506318,26.52487409,46.49322401,3.947226432,62.12462548,7.363438152,4.221539362,0.579595651,0.353727106,1.806071641,1.416232732,0.041071385,2.960381805,34.02553226,40.24482177,159.78037,5.241128,206.1706013,7.909238235,51.50420955,9.66090871,8.091883077,55.68662805,14.64563011,1.173502057,122.73630049999998,88.17960973,511.79116610000005,1002.106795,9.138614099,1553.083212
93,93,3425,3,46.0,53.33%,31.36825799,20.4560971,0.0,0.0,0.586638964,0.206355884,0.042292318,0.011465541,0.049858818,0.085093161,0.004255243,0.361199836,5.37165924,10.87658707,12.16360997,0.91579695,13.41602318,5.487139622999999,10.81073955,1.657358052,1.020021483,4.150927623,5.129648282,0.916587657,16.988259399999997,154.01331169999997,142.0096588,181.6763477,11.88483523,161.37611,10.40573459,122.8180923,25.3824167,13.21036428,69.29411383,57.99498629,6.726663871,163.05122409999996,201.2566281,376.814469,3257.721797,26.92434393,4881.5680200000015
94,94,3434,4,299.846454,171.19%,216.5449116,183.7141404,124.6910302,80.49314352,35.7022624,3.309882093,0.661353089,0.32086948600000004,0.467497471,1.445086626,0.0,5.814629653,183.1551202,128.3020836,224.8899465,19.09292289,300.4997825000001,40.32255985,23.11736312,3.173895109,1.937027529,9.89013968,7.755362091,0.224908984,16.21120053,186.3255361,220.3826801,874.9653896,28.70068209,1129.000643,44.98494091,292.9376704,54.94782109,46.02375998,316.7257829,83.29914784,6.6744633460000005,698.0805311,501.5343343,2910.886571,5699.627904,51.97719465,8833.386279999999
95,95,3439,3,33.0,220.00%,21.78499448,17.70016176,18.7795329,6.309860261,0.735353609,0.261556912,0.050638123,0.019301198,0.064948897,0.173490612,0.0,0.6577084870000001,14.28141839,8.197504801000001,40.17967052,2.173654836,47.89478922,0.894882482,1.5653622180000002,0.241173058,0.122915739,0.750870755,0.833657533,0.126975219,1.975569373,33.13467597,10.86875935,123.0022403,3.645769556,145.08401750000004,1.62047141,24.31584999,5.218506639,3.3654604010000004,25.72027146,11.70955842,1.312811641,60.32608908,94.87155215,210.47473280000003,877.9761091,9.28685555,1318.1544720000004
96,96,3440,0,56.739778,0.00%,37.01968043,0.0,0.0,0.0,2.29309628,0.8439846759999999,0.094597807,0.036009802,0.231948811,0.304487272,0.011812084,2.32200818,26.92413751,14.02231402,56.71182223,5.5185856860000015,62.61723468,2.535467111,6.7808597310000005,0.696975173,0.370651451,2.286568637,1.911700505,0.879581198,15.72413049,79.12857793,35.59885133,72.30417189,7.978094427999999,42.5540605,6.459982792999999,139.3558283,28.23215194,15.4421799,58.67048324,42.96536811,29.30670133,194.479864,331.1829843000001,127.751433,3433.202222,29.28175595,5109.626057
97,97,3470,3,53.0,175.00%,29.8872201,15.83973026,15.58301035,10.14788438,5.030617231,0.466378004,0.093187771,0.045212025,0.065872599,0.203619524,0.0,0.819308754,25.80742064,18.07836897,31.68805459,2.690282925,42.34183724,4.70544398,2.697682328,0.370377915,0.226041565,1.154130551,0.905012529,0.02624577,1.891767195,21.74327164,25.71757247,102.1041481,3.34922813,131.7488101,6.857614292,44.65613413,8.376380086000001,7.015974408,48.28245212,12.6983256,1.017471498,106.41710159999998,76.45511919,443.7426603,868.865202,7.923530534,1346.582985
98,98,3486,0,32.0,85.71%,17.6400121,16.2831472,14.92577639,9.498075502,3.821998005,0.354329443,0.07079916,0.034349715,0.050046532000000005,0.15469939,0.0,0.6224676379999999,19.6071189,13.73499254,24.07491484,2.043935266,32.16909775,3.737330966,2.142652584,0.294175184,0.17953505399999994,0.91667606,0.718812372,0.020845882,1.502548994,17.26974176,20.4263573,81.09691590000001,2.66014728,104.6423908,3.948495134,25.71222597,4.822974084,4.039676137,27.80019685,7.311475200000001,0.585842407,61.27311772,44.02152895,255.4993122,500.2774837,4.562231182,775.3390809
99,99,3489,7,1819.992338,497.21%,1412.182672,827.4791061000003,532.2446037,241.2747224,168.840559,60.83460588,6.461457348,2.405666479,16.66375842,21.71416831,0.566272853,169.65574990000005,2035.64497,966.3595503,4117.42046,404.6799313,4516.987734,188.6714271,502.76267239999993,51.64748563,26.07664483,168.5241107,139.7231075,65.49463763,1181.538618,6056.2689450000025,2550.557577,5004.617601,594.8977537000002,2539.616055,235.5581182,5122.189225,1037.0582029999996,562.4563237000001,2162.874928,1575.645254,1078.358197,7151.128592,12235.06545,4592.784706,125779.0861,1073.34491,187270.4521
100,100,3508,3,71.8470729,83.33%,46.92418571,25.11863838,0.0,0.0,0.942212141,0.312215555,0.034404223,0.013242293,0.08716342199999999,0.115558015,0.002594451,0.931855159,11.17985676,5.835577307,23.50127909,1.802693908,25.61663437,5.6634284689999985,14.798226500000002,1.5089991269999998,0.762905718,5.032362789,4.157323975,1.894223904,34.24058039,184.2423494,79.37572543,159.17904109999995,17.28202728,94.00012155,7.800692644,164.9705994,33.31683273,18.15821983,70.83262714,51.21725572,34.24064807,233.3483068,395.9543987,165.39441580000005,4096.451157,34.65121082,6118.884307
101,101,3512,4,115.0,400.00%,74.4931502,32.50403423,28.44227054,14.89840824,8.09675086,1.815265927,0.166147123,0.08380638900000001,0.387880184,0.703666012,0.009549861,3.021271818,101.6055086,103.7181637,197.8057205,2.606341333,247.3882005,7.654953337999999,9.73295041,0.630310396,0.396570815,3.272153632,4.464320066,0.207416047,10.646280699999998,199.7607941,195.7506149,425.5605338,4.243855064,661.2949954,11.81082991,93.34794737,14.68221729,12.2600723,62.82042978,43.17136237,4.571607646,197.6503846,270.82813880000003,607.5382342,3366.377193,22.41598866,5501.438979
102,102,3524,0,39.0,0.00%,22.9956724,0.0,0.0,0.0,3.503241302,2.052731331,0.438535431,0.19842947,0.596338857,0.876755728,0.195146822,4.314055209,10.07116221,60.00154217,120.6472585,9.395805464,150.24072890000005,3.958946795,11.74238977,1.22553596,1.532879785,4.601469634,4.590665347,1.346475066,17.28434922,16.96445372,118.0202254,351.1742826,11.68056414,464.0251857,12.41886563,129.18007079999998,28.38023443,31.83584098,32.66439266,52.09427397,23.22726414,170.7676678,95.48860108,469.1338363,4588.28667,37.16964883,6577.2678
103,103,3536,7,4290.168776,263.56%,3650.212642,2583.099632,1916.54625,997.4811846,979.1729488,570.2416142000002,121.2220992,54.80315786,165.5679553,243.1667149,53.7308956,1202.277468,2957.634006,16593.49259,33565.27038,2621.740679,41742.28483,1208.4223960000004,3578.318335,373.3780481,463.01021839999987,1399.267296,1393.028862,411.1336478,5313.044208,5723.749224,35704.74127,105972.3047,3569.331214000001,139603.3762,1799.6220050000006,19022.30494,4169.10641,4608.651275,4908.29194,7615.576759999999,3438.143484,25189.30476,15018.49377,67494.43745,669281.1795,5428.003510000001,960198.0839
104,104,3537,4,133.0,70.59%,78.37021989,45.9085088,0.0,0.0,10.37195599,6.077468604,1.298360518,0.587485003,1.765565042,2.595788026,0.577766154,12.77251177,29.8174297,177.6450153,357.1972203,27.81791842,444.8138434,24.93294114,73.95207061,7.718268912,9.653881053,28.9794679,28.91142388,8.479927949,108.8546233,106.8399623,743.2763021000003,2211.650768,73.56270072,2922.371339000001,41.08911739,427.4057916,93.89897752,105.3322136,108.0735636,172.3593606,76.84983569,565.0027112,315.934036,1552.178424,15180.82692,122.9796754,21761.57927
